City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
387,Biritiba-Mirim,BR,2022-03-11 20:08:57,-23.5698,-46.0407,80.78,70,100,5.21
388,Cooma,AU,2022-03-11 20:08:57,-36.2333,149.1333,44.37,100,40,0.0
389,Pontes E Lacerda,BR,2022-03-11 20:08:58,-15.2261,-59.3353,79.83,83,97,3.22
390,Solnechnyy,RU,2022-03-11 20:08:58,50.7214,136.6319,10.72,92,97,7.07
391,Saint-Cyr-Sur-Loire,FR,2022-03-11 20:08:59,47.4,0.6667,50.25,87,75,10.36
392,Vila Velha,BR,2022-03-11 20:06:18,-20.3297,-40.2925,85.95,75,20,16.11
393,Charters Towers,AU,2022-03-11 20:09:00,-20.1,146.2667,73.36,91,10,9.98
394,Gawler,AU,2022-03-11 20:09:01,-34.6,138.7333,64.47,55,0,6.55
395,Lethem,GY,2022-03-11 20:09:01,3.3803,-59.7968,91.17,45,93,11.86
396,Madras,IN,2022-03-11 20:06:31,13.0878,80.2785,79.97,84,20,2.3
397,Mehamn,NO,2022-03-11 20:09:02,71.0357,27.8492,32.38,74,85,13.18
398,Poronaysk,RU,2022-03-11 20:09:03,49.2167,143.1167,27.03,96,100,15.19
399,Garowe,SO,2022-03-11 20:09:04,8.4054,48.4845,71.04,69,84,13.49
400,Albertville,US,2022-03-11 20:09:04,34.2676,-86.2089,65.8,78,75,1.01
401,Ballina,AU,2022-03-11 20:09:05,-28.8667,153.5667,64.58,99,93,7.99
402,Maceio,BR,2022-03-11 20:09:05,-9.6658,-35.7353,83.64,65,20,12.66
403,Mirnyy,RU,2022-03-11 20:09:06,62.5353,113.9611,-17.61,100,100,2.48
404,San Rafael,AR,2022-03-11 20:06:27,-34.6177,-68.3301,73.92,29,3,10.27
405,Fujin,CN,2022-03-11 20:09:07,47.26,132.0322,15.39,89,18,8.48
406,Birjand,IR,2022-03-11 20:09:08,32.8663,59.2211,66.97,40,95,8.08
407,Cheremshan,RU,2022-03-11 20:09:08,54.6667,51.5,-6.66,100,73,4.23
408,Hit,IQ,2022-03-11 20:09:09,33.6416,42.8251,54.91,45,1,13.67
409,Marseille,FR,2022-03-11 20:08:24,43.3333,5.5,51.35,64,100,10.0
410,Taluya,PH,2022-03-11 20:09:10,5.8117,125.1728,79.36,80,89,6.24
411,Angoram,PG,2022-03-11 20:09:10,-4.0625,144.0661,72.75,99,100,2.17
412,Vazante,BR,2022-03-11 20:09:11,-17.9869,-46.9078,83.86,58,44,0.85
413,Antofagasta,CL,2022-03-11 20:10:12,-23.65,-70.4,69.08,70,5,8.08
414,Truth Or Consequences,US,2022-03-11 20:10:13,33.1284,-107.2528,47.91,36,0,8.05
415,Acari,PE,2022-03-11 20:10:14,-15.4311,-74.6158,84.0,54,15,11.12
416,Nelson Bay,AU,2022-03-11 20:10:14,-32.7167,152.15,64.0,97,28,1.01
417,Novo Aripuana,BR,2022-03-11 20:10:15,-5.1206,-60.3797,83.21,78,86,1.48
418,Surandai,IN,2022-03-11 20:10:16,8.9667,77.4,76.91,74,5,3.13
419,Magnor,SE,2022-03-11 20:10:17,59.9511,12.1996,27.21,89,1,1.12
420,Tavagnacco,IT,2022-03-11 20:10:17,46.1272,13.2132,42.37,57,26,1.99
421,San Vicente,AR,2022-03-11 20:10:18,-26.6167,-54.1333,65.5,99,100,4.76
422,Jizan,SA,2022-03-11 20:10:19,17.3333,42.6667,82.13,61,8,2.62
423,Ziro,IN,2022-03-11 20:10:20,27.6333,93.8333,47.71,62,0,2.35
424,Wanlaweyn,SO,2022-03-11 20:10:21,2.6185,44.8938,78.64,67,77,16.8
425,Dano,BF,2022-03-11 20:10:21,11.15,-3.0667,93.38,11,100,4.07
426,Atar,MR,2022-03-11 20:10:13,20.5169,-13.0499,77.94,6,0,9.08
427,Kudahuvadhoo,MV,2022-03-11 20:10:23,2.6708,72.8944,82.56,72,3,8.95
428,Arlit,NE,2022-03-11 20:10:23,18.7369,7.3853,77.77,14,2,15.14
429,Nechi,CO,2022-03-11 20:10:24,8.0942,-74.7757,91.36,50,49,2.84
430,Srandakan,ID,2022-03-11 20:10:25,-7.9386,110.2506,76.19,93,100,8.32
431,Yei,SS,2022-03-11 20:10:25,4.095,30.6779,79.65,42,88,1.88
432,Andenes,NO,2022-03-11 20:10:26,69.3143,16.1194,40.98,93,75,16.11
433,Guane,CU,2022-03-11 20:10:27,22.2025,-84.0875,86.38,50,1,13.2
434,Pouebo,NC,2022-03-11 20:10:28,-20.4,164.5667,79.2,79,12,2.77
435,Viedma,AR,2022-03-11 20:10:25,-40.8135,-62.9967,75.74,27,0,5.57
436,Mulchen,CL,2022-03-11 20:10:29,-37.7167,-72.2333,89.46,16,0,7.58
437,Kandiari,PK,2022-03-11 20:10:30,26.9156,68.5216,83.01,22,0,7.09
438,Cortez,US,2022-03-11 20:10:31,37.3489,-108.5859,41.04,25,0,16.11
439,Dunbar,US,2022-03-11 20:10:31,38.3606,-81.7374,66.49,43,40,11.5
440,Galveston,US,2022-03-11 20:10:32,29.3669,-94.9669,67.05,78,100,12.66
441,Jeremie,HT,2022-03-11 20:10:33,18.65,-74.1167,82.11,65,18,3.44
442,Sur,OM,2022-03-11 20:07:48,22.5667,59.5289,78.17,55,6,10.74
443,Forestville,US,2022-03-11 20:11:09,38.8451,-76.875,65.34,49,0,14.97
444,Mnogovershinnyy,RU,2022-03-11 20:11:09,53.9353,139.9242,5.25,84,100,3.4
445,Dubbo,AU,2022-03-11 20:11:10,-32.25,148.6167,59.13,88,72,10.36
446,Yeppoon,AU,2022-03-11 20:11:10,-23.1333,150.7333,73.18,76,30,20.33
447,Andrelandia,BR,2022-03-11 20:11:11,-21.7397,-44.3092,75.87,68,65,3.36
448,Aswan,EG,2022-03-11 20:11:11,24.0934,32.907,60.26,28,4,16.42
449,Shelburne,CA,2022-03-11 20:11:12,44.0787,-80.2041,32.23,75,100,7.87
450,Lakota,CI,2022-03-11 20:11:12,5.8528,-5.6883,77.74,84,59,7.2
451,Sioni,GE,2022-03-11 20:11:13,41.9895,45.0239,28.76,97,100,5.57
452,Evensk,RU,2022-03-11 20:11:13,61.95,159.2333,14.29,58,45,13.13
453,Kirkwall,GB,2022-03-11 20:11:14,58.9848,-2.9587,44.65,87,75,27.63
454,Cayenne,GF,2022-03-11 20:11:14,4.9333,-52.3333,83.08,57,75,12.66
455,Tessalit,ML,2022-03-11 20:11:15,20.1986,1.0114,77.27,13,0,11.63
456,Camapua,BR,2022-03-11 20:11:15,-19.5314,-54.0439,87.73,49,100,7.31
457,Aqtobe,KZ,2022-03-11 20:11:16,50.2797,57.2072,8.69,72,75,13.42
458,Lagoa,PT,2022-03-11 20:11:16,39.05,-27.9833,61.23,87,100,25.14
459,Cumberland,US,2022-03-11 20:08:04,35.0502,-78.8664,65.48,63,75,3.44
460,Houma,US,2022-03-11 20:11:17,29.5958,-90.7195,75.2,85,75,6.91
461,Hami,CN,2022-03-11 20:11:17,42.8,93.45,51.58,35,100,7.58
462,Emerald,AU,2022-03-11 20:12:18,-23.5333,148.1667,72.34,82,77,13.62
463,Shenjiamen,CN,2022-03-11 20:12:19,29.9576,122.298,55.33,94,22,10.29
464,Zhuhai,CN,2022-03-11 20:12:19,22.2769,113.5678,69.58,94,20,1.14
465,Richards Bay,ZA,2022-03-11 20:12:20,-28.783,32.0377,73.18,91,18,3.36
466,Waingapu,ID,2022-03-11 20:12:20,-9.6567,120.2641,78.73,86,44,3.78
467,Port Hedland,AU,2022-03-11 20:12:21,-20.3167,118.5667,80.65,65,5,6.91
468,Khanpur,PK,2022-03-11 20:12:21,28.6453,70.6567,77.05,25,0,4.83
469,Gimli,CA,2022-03-11 20:10:03,50.6336,-96.9907,-0.63,76,100,14.23
470,Camacha,PT,2022-03-11 20:12:22,33.0833,-16.3333,58.42,67,0,9.22
471,Arman,RU,2022-03-11 20:12:23,59.7,150.1667,10.02,86,99,5.75
472,Kota Kinabalu,MY,2022-03-11 20:12:23,5.9749,116.0724,75.18,100,40,5.01
473,Dajal,PK,2022-03-11 20:12:24,29.5577,70.3762,76.15,30,0,6.06
474,Adana,TR,2022-03-11 20:12:24,36.985,35.2881,44.62,49,0,11.5
475,Yenagoa,NG,2022-03-11 20:12:25,4.9247,6.2642,80.42,84,97,5.75
476,Hacari,CO,2022-03-11 20:12:25,8.3233,-73.1489,72.55,80,94,4.47
477,Puerto Carreno,CO,2022-03-11 20:12:25,6.189,-67.4859,96.19,36,100,10.18
478,Waipawa,NZ,2022-03-11 20:12:26,-41.4122,175.5153,62.15,77,55,9.69
479,Loikaw,MM,2022-03-11 20:12:26,19.6742,97.2094,71.85,51,91,2.89
480,Itanhaem,BR,2022-03-11 20:12:27,-24.1831,-46.7889,87.82,58,87,2.89
481,Porto Empedocle,IT,2022-03-11 20:12:27,37.2934,13.5264,44.31,81,9,7.43
482,Kashi,CN,2022-03-11 20:12:28,39.4547,75.9797,53.01,22,100,3.89
483,Beidao,CN,2022-03-11 20:12:28,34.5686,105.8933,55.51,76,99,3.09
484,Moengo,SR,2022-03-11 20:12:29,5.6167,-54.4,79.23,82,71,5.84
485,Copiapo,CL,2022-03-11 20:12:29,-27.3667,-70.3333,69.49,39,0,8.75
486,Skelleftea,SE,2022-03-11 20:12:30,64.7507,20.9528,34.0,66,79,4.61
487,Luangwa,ZM,2022-03-11 20:12:30,-15.6167,30.4167,72.66,87,23,2.35
488,Buraydah,SA,2022-03-11 20:09:12,26.326,43.975,69.03,22,94,11.23
489,Sendhwa,IN,2022-03-11 20:08:14,21.6833,75.1,78.12,31,1,3.44
490,Mucurapo,TT,2022-03-11 20:12:31,10.6667,-61.5333,85.01,75,61,15.26
491,Zhireken,RU,2022-03-11 20:12:31,52.8249,117.3076,7.0,90,100,4.12
492,Sovetskiy,RU,2022-03-11 20:12:32,61.3614,63.5842,-1.7,97,100,7.27
493,Ewa Beach,US,2022-03-11 20:12:32,21.3156,-158.0072,82.35,58,20,14.97
494,Galle,LK,2022-03-11 20:12:33,6.0367,80.217,75.81,91,100,2.95
495,Zapolyarnyy,RU,2022-03-11 20:12:33,69.4154,30.8136,27.68,98,38,6.26
496,Vardo,NO,2022-03-11 20:12:34,70.3705,31.1107,31.98,80,75,14.97
497,Kysyl-Syr,RU,2022-03-11 20:12:34,63.8986,122.7617,-16.71,100,100,2.35
498,Ghanzi,BW,2022-03-11 20:12:35,-21.5667,21.7833,72.16,35,0,7.85
499,Hualmay,PE,2022-03-11 20:12:35,-11.0964,-77.6139,76.71,71,51,9.37
500,Teahupoo,PF,2022-03-11 20:12:36,-17.8333,-149.2667,78.76,70,43,10.02
501,Saint-Francois,FR,2022-03-11 20:12:36,46.4154,3.9054,49.44,66,100,13.8
502,Harper,LR,2022-03-11 20:12:37,4.375,-7.7169,80.24,86,99,8.43
503,Asau,RO,2022-03-11 20:12:38,46.4333,26.4,23.92,92,100,8.05
504,Inuvik,CA,2022-03-11 20:12:38,68.3499,-133.7218,-10.44,77,75,3.44
505,Comodoro Rivadavia,AR,2022-03-11 20:12:38,-45.8667,-67.5,73.26,38,0,13.8
506,Ortakoy,TR,2022-03-11 20:12:39,38.7373,34.0387,21.45,92,100,10.2
507,Kathu,TH,2022-03-11 20:13:39,7.9178,98.3332,78.62,74,74,5.28
508,Tigre,AR,2022-03-11 20:13:40,-34.426,-58.5796,74.26,47,40,12.66
509,Tefe,BR,2022-03-11 20:13:40,-3.3542,-64.7114,89.71,66,20,3.44
510,Ous,RU,2022-03-11 20:13:41,60.9058,61.5186,0.36,94,72,8.05
511,Kisaran,ID,2022-03-11 20:13:41,2.9845,99.6158,73.72,97,41,3.38
512,Port Augusta,AU,2022-03-11 20:13:42,-32.5,137.7667,65.25,33,82,5.91
513,Hakkari,TR,2022-03-11 20:13:42,37.5833,44.1667,22.3,95,97,9.78
514,Lahij,YE,2022-03-11 20:13:43,13.1667,44.5833,70.99,67,100,4.05
515,Kavaratti,IN,2022-03-11 20:13:43,10.5669,72.642,81.88,75,0,8.46
516,Kieta,PG,2022-03-11 20:13:43,-6.2167,155.6333,77.23,75,11,1.45
517,Zakan-Yurt,RU,2022-03-11 20:13:44,43.2597,45.4206,29.91,93,100,5.19
518,Pacific Grove,US,2022-03-11 20:13:44,36.6177,-121.9166,71.58,34,0,5.75
519,Hachinohe,JP,2022-03-11 20:13:45,40.5,141.5,38.12,83,56,10.31
520,Sibolga,ID,2022-03-11 20:13:45,1.7427,98.7792,76.28,85,20,3.15
521,Seymchan,RU,2022-03-11 20:13:46,62.8833,152.4333,-12.17,100,81,1.54
522,Stephenville Crossing,CA,2022-03-11 20:13:46,48.5,-58.4318,29.21,73,96,13.76
523,Tooele,US,2022-03-11 20:13:47,40.5308,-112.2983,35.42,51,0,3.44
524,Calderitas,MX,2022-03-11 20:13:47,18.55,-88.25,86.11,66,40,14.97
525,Takoradi,GH,2022-03-11 20:13:47,4.8845,-1.7554,81.88,80,78,7.7
526,Todos Santos,MX,2022-03-11 20:13:48,23.45,-110.2167,76.44,33,3,5.1
527,Santa Vitoria Do Palmar,BR,2022-03-11 20:13:48,-33.5189,-53.3681,69.76,53,43,13.13
528,Boende,CD,2022-03-11 20:13:49,-0.2167,20.8667,71.29,96,68,1.28
529,Byron Bay,AU,2022-03-11 20:13:49,-28.65,153.6167,63.95,81,98,8.88
530,Bontang,ID,2022-03-11 20:13:50,0.1333,117.5,78.69,83,94,2.21
531,Colorines,MX,2022-03-11 20:13:51,19.2,-100.1667,79.3,14,19,9.1
532,Joutseno,FI,2022-03-11 20:13:51,61.118,28.5076,32.05,87,99,5.32
533,Santa Cruz,BO,2022-03-11 20:13:51,-17.8,-63.1667,68.79,88,100,13.56
534,Bahia Blanca,AR,2022-03-11 20:10:08,-38.7196,-62.2724,73.38,29,0,5.77
535,San Patricio,US,2022-03-11 20:13:52,28.017,-97.5169,62.69,78,100,21.65
536,Parati,BR,2022-03-11 20:13:00,-23.2178,-44.7131,80.91,77,99,0.92
537,Rognedino,RU,2022-03-11 20:13:53,53.8015,33.5576,16.45,92,89,5.86
538,Belmonte,BR,2022-03-11 20:13:53,-15.8631,-38.8828,81.64,71,12,7.63
539,Ust-Tsilma,RU,2022-03-11 20:13:54,65.441,52.1498,22.35,95,100,8.39
540,Onalaska,US,2022-03-11 20:13:54,43.8844,-91.2351,21.7,44,75,20.71
541,Awbari,LY,2022-03-11 20:13:55,26.5921,12.7805,56.28,26,0,9.93
542,Yulara,AU,2022-03-11 20:13:55,-25.2406,130.9889,62.44,34,0,5.75
543,Pamanukan,ID,2022-03-11 20:13:55,-6.2842,107.8106,76.5,94,100,4.63
544,Kirakira,SB,2022-03-11 20:13:56,-10.4544,161.9205,79.39,82,81,2.89
545,Namibe,AO,2022-03-11 20:13:56,-15.1961,12.1522,73.42,79,96,5.93
546,Talnakh,RU,2022-03-11 20:13:57,69.4865,88.3972,-24.9,98,77,8.25
547,Kulhudhuffushi,MV,2022-03-11 20:13:57,6.6221,73.07,82.49,67,1,2.8
548,San Marcos,US,2022-03-11 20:13:58,33.1434,-117.1661,75.49,22,0,8.99
549,Galatas,GR,2022-03-11 20:13:58,37.4962,23.4489,40.87,55,100,9.93
550,Maldonado,UY,2022-03-11 20:13:59,-34.6667,-54.9167,70.99,55,0,14.25
551,Englewood,US,2022-03-11 20:13:59,39.6478,-104.9878,37.98,31,40,5.75
552,Moose Factory,CA,2022-03-11 20:14:00,51.2585,-80.6094,22.5,75,100,8.23
553,Faya,SA,2022-03-11 20:15:00,18.3851,42.4509,59.52,62,77,2.39
554,Gizo,SB,2022-03-11 20:15:01,-8.103,156.8419,82.0,70,97,8.14
555,Lannion,FR,2022-03-11 20:15:01,48.75,-3.4167,46.94,87,75,10.36
556,Moranbah,AU,2022-03-11 20:15:02,-22.0016,148.0466,74.84,78,94,20.56
557,Sungaipenuh,ID,2022-03-11 20:15:03,-2.0833,101.3833,64.0,94,95,1.57
558,Presidencia Roque Saenz Pena,AR,2022-03-11 20:15:04,-26.7852,-60.4388,78.17,58,98,8.05
559,Makurdi,NG,2022-03-11 20:15:05,7.7411,8.5121,92.84,34,23,6.46
560,Kalianget,ID,2022-03-11 20:15:05,-7.05,113.9333,79.7,84,99,4.9
561,Atikokan,CA,2022-03-11 20:15:06,48.7555,-91.6216,12.31,80,100,15.35
562,Longyearbyen,SJ,2022-03-11 20:15:06,78.2186,15.6401,13.84,67,0,0.0
563,Los Llanos De Aridane,ES,2022-03-11 20:15:07,28.6585,-17.9182,62.35,89,75,12.66
564,Staraya Kulatka,RU,2022-03-11 20:15:07,52.7167,47.6167,7.11,97,99,8.32
565,Balotra,IN,2022-03-11 20:15:08,25.8333,72.2333,76.96,19,0,4.63
566,Khani,GE,2022-03-11 20:12:37,41.9563,42.9566,27.97,99,100,5.19
567,Jinchang,CN,2022-03-11 20:15:08,38.4953,102.1739,43.61,34,0,7.56
568,Buchanan,LR,2022-03-11 20:15:09,5.8808,-10.0467,80.4,84,89,6.82
569,Fallon,US,2022-03-11 20:15:09,39.4735,-118.7774,49.44,12,40,3.44
570,Shibetsu,JP,2022-03-11 20:15:10,43.659,145.132,31.51,94,77,3.51
571,Maragogi,BR,2022-03-11 20:15:10,-9.0122,-35.2225,81.59,68,57,7.9
572,Katangli,RU,2022-03-11 20:15:11,51.7102,143.2326,15.1,88,100,6.82
573,Okha,RU,2022-03-11 20:15:11,53.5739,142.9478,10.83,96,100,7.11
574,Methoni,GR,2022-03-11 20:15:11,36.8197,21.7049,45.21,87,85,11.95
575,Marabba,SD,2022-03-11 20:15:12,12.35,32.1833,85.35,17,98,17.52
576,Shirokiy,RU,2022-03-11 20:15:12,49.758,129.523,3.79,98,25,5.86
577,Musson,BE,2022-03-11 20:15:13,49.5833,5.7,51.15,46,100,12.33
578,Halifax,CA,2022-03-11 20:11:32,44.6453,-63.5724,43.7,77,99,11.01
579,Troitsko-Pechorsk,RU,2022-03-11 20:15:14,62.7084,56.1964,11.57,91,100,10.38
580,Maba,CN,2022-03-11 20:15:14,24.6841,113.5984,71.04,71,100,3.09
581,Ouargaye,BF,2022-03-11 20:15:15,11.5033,0.0572,94.23,9,89,4.47
